CAS,LogBCF,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,qed
NOCAS_860336,2.14,3.086388779,218.9701524,9.137828202,8.464101615,8.464101615,5.625897658,4.714101615,4.714101615,3.938318192,3.938318192,2.240028226,2.240028226,1.562464203,1.562464203,0,0,0,0,11.83581209,0,11.12690298,0,0,51.96041707,0,162.1408506,0.75,1.083333333,1.333333333,0.5,-0.78,12,144.132,475.348829,9.30912656,3.750450459,1.876626354,75.62105581,2.251203704,0.061963895,2.251203704,-0.021599163,0.642222222,0.021599163,0.642222222,-0.061963895,3.9334,54.62,162.276,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,51.96041707,22.96271508,0,0,1,0,0,0,0,0,39.53076089,0,35.39237126,0,0,0,0,0,0,0,0,0,50.65766387,24.26546827,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.61770292
591_20_8,1.18,3.077660438,168.3883389,5.983127663,4.134579145,5.720575684,3.7876937,2.233956239,3.026954509,1.479871104,2.395546632,0.808200719,1.301452358,0.476126338,0.863280941,0,0,0,0,5.749511833,4.472719516,0,18.19910121,6.066367068,15.9299439,5.106527395,171.9523769,1.375,2.125,2.5,0,-0.5,8,167.969,64.0524865,5.633333333,2.17867036,1.234072022,56.09318448,8.783055556,0.507924957,8.783055556,0.116201727,0.291087963,0.116201727,0.291087963,-0.507924957,2.1547,35.8068,173.009,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.106527395,5.749511833,0,0,0,0,0,0,0,0,21.99631097,18.19910121,4.472719516,0,1,5.106527395,15.9299439,0,0,0,0,0,28.73818779,0,5.749511833,0,0,5.749511833,15.9299439,5.106527395,0,0,0,28.73818779,0,0,0,20.23,0,0,0,0,0,0,0,0,0.900462963,15.98078704,0.636683481
606_20_2,1.34,3.345441971,342.5053336,10.00807169,6.75947116,6.75947116,6.03658126,3.421527275,3.421527275,2.435483815,2.435483815,1.67000355,1.67000355,1.007197656,1.007197656,9.846622098,20.22863654,0,16.93822404,0,0,25.12283841,0,0,0,0,182.0327567,1.076923077,1.461538462,1.769230769,0.142857143,-1.98,13,176.087,682.2216966,9.110744102,3.176550566,1.608008395,73.10229668,10.37953704,0.278684381,10.37953704,0.278684381,0.081018519,0.258297263,-0.636574074,-0.258297263,1.81142,44.4878,182.135,0,6,0,0,0,1,0,1,4,0,6,0,2,0,0,0,68,0,5.563451492,0,0,11.37477255,0,20.22863654,0,0,0,0,12.99010427,12.13273414,9.846622098,1,9.846622098,11.37477255,0,0,0,6.9237372,0,43.99118923,0,0,0,11.37477255,0,0,9.846622098,0,27.15237374,5.563451492,18.19910121,0,0,0,86.28,0,0,0,0,0,0,0,0,0,45,0.515043417
610_39_9,0.48,3.348659071,374.7553336,10.00807169,6.75947116,6.75947116,6.019744508,3.415544211,3.415544211,2.506388229,2.506388229,1.524308859,1.524308859,0.93408927,0.93408927,21.22139465,20.22863654,0,0,5.563451492,6.066367068,12.13273414,6.9237372,0,0,0,182.0327567,1.076923077,1.615384615,2.076923077,0.142857143,-1.98,13,176.087,665.6591816,9.110744102,3.176550566,1.781539406,73.10229668,10.37953704,0.34579375,10.37953704,0.34579375,0.467592593,0.258087327,-0.766296296,-0.258087327,1.81142,44.4878,182.135,0,6,0,0,0,1,0,1,4,0,6,0,2,0,0,0,68,0,0,0,0,0,11.37477255,20.22863654,0,0,0,6.066367068,12.48718869,12.13273414,9.846622098,1,9.846622098,11.37477255,0,0,0,6.9237372,0,43.99118923,0,0,0,11.37477255,0,0,9.846622098,0,27.15237374,5.563451492,18.19910121,0,0,0,86.28,0,0,0,0,0,0,0,0,0,45,0.515043417
615_54_3,3.63,3.17167803,219.5429995,6.853371151,4.365944227,9.123933844,4.198377303,2.304980581,4.68397539,1.558430719,4.182780046,0.881647495,3.254559966,0.47049985,1.764195209,0,0,0,0,0,13.41815855,0,0,18.19910121,47.78983169,0,311.7784864,0.888888889,1.555555556,2,0,0.66,9,311.778,104.2009193,7.763519669,3.170355912,2.05856674,79.03404594,3.36912037,0.050796557,3.36912037,0.032816697,1.066550926,0.032816697,1.066550926,-0.050796557,3.9741,49.542,314.802,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,15.9299439,50.058989,13.41815855,0,1,0,47.78983169,0,0,0,0,0,31.61725975,0,0,0,0,0,47.78983169,0,0,0,0,31.61725975,0,0,0,0,0,0,0,0,0,0,0,0,3.222361111,5.951481481,0.635581093
622_57_1,0.61,2.693803452,188.3881692,7.397341225,6.516507858,6.516507858,4.825698503,3.632027377,3.632027377,2.39635549,2.39635549,1.432467687,1.432467687,0.875536476,0.875536476,0,0,0,0,0,6.544756406,11.25083777,0,0,43.42973128,0,135.1047994,1.2,1.8,2.3,0.333333333,-0.98,10,122.106,210.075617,7.130864745,3.25450845,1.760845125,62.07609165,3.234722222,0.385324567,3.234722222,0.033973664,0.98914777,0.033973664,0.98914777,-0.385324567,2.42682,45.3427,135.21,1,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,54,5.316788604,0,0,0,0,0,0,0,0,0,17.69618563,25.98020854,12.23214268,0,1,0,5.687386275,0,0,0,13.8474744,11.86154501,29.82891977,0,0,5.316788604,5.687386275,0,0,6.544756406,0,6.9237372,12.48718869,24.26546827,0,0,0,12.03,0,0,0,0,0,0,0,0,0,19.33333333,0.656333333
626_39_1,3.7,3.16567031,169.0651777,6.853371151,4.365944227,9.123933844,4.18154055,2.298997517,4.677992326,1.587666373,4.334692959,0.827326835,2.200840129,0.520178761,2.921509924,0,0,0,0,0,13.41815855,0,0,18.19910121,47.78983169,0,311.7784864,0.666666667,0.888888889,1.111111111,0,0.66,9,311.778,85.75693819,7.763519669,3.170355912,2.396618674,79.03404594,3.352916667,0.050756148,3.352916667,0.019719819,1.072916667,0.019719819,1.072916667,-0.050756148,3.9741,49.542,314.802,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,47.78983169,18.19910121,13.41815855,0,1,0,47.78983169,0,0,0,0,0,31.61725975,0,0,0,0,0,47.78983169,0,0,0,0,31.61725975,0,0,0,0,0,0,0,0,0,0,0,0,3.21875,5.9725,0.679431348
634_83_3,2.21,3.455546484,270.8740242,8.593858127,5.16655843,8.190274214,5.03658126,2.62195435,4.133812242,1.889563709,3.430657255,1.130765795,2.896800023,0.591166099,1.408937976,0,0,0,15.06789994,10.71001959,0,6.066367068,0,0,0,52.13742704,228.9019598,0.909090909,1.454545455,2,0,0.18,11,227.885,256.3467848,9.269445438,3.276997468,1.672676909,83.98435872,5.659876543,0.397434621,5.659876543,0.083734741,0.192901235,0.083734741,0.192901235,-0.397434621,3.8824,50.8944,230.909,2,1,0,0,0,1,0,1,1,1,5,0,0,0,0,0,60,5.733667477,0,0,0,0,0,0,0,0,0,46.40375956,6.066367068,0,25.77791953,1,0,52.09114584,0,0,0,0,5.733667477,26.15690032,0,0,5.733667477,5.687386275,0,46.40375956,0,0,0,0,6.066367068,20.09053325,0,0,26.02,0,22.60194444,0,0,0,0,0,0,0,8.175833333,0.408750647
636_28_2,3.59,3.282462907,205.9198834,7.723614639,4.66655843,11.01054459,4.609060905,2.410629484,5.582622563,1.680425657,5.097773254,0.963206153,4.651700068,0.498292645,2.486190103,0,0,0,0,0,17.89087806,0,0,12.13273414,63.71977559,0,389.6889985,0.6,0.8,1,0,1.14,10,391.682,156.4958014,9.229766607,3.695545861,2.061452681,92.90159354,3.382453704,0.049563737,3.382453704,0.032897707,1.044050926,0.032897707,1.044050926,-0.049563737,4.7366,57.242,393.698,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,75.85250973,17.89087806,0,1,0,63.71977559,0,0,0,0,0,30.0236122,0,0,0,0,0,63.71977559,0,0,0,0,30.0236122,0,0,0,0,0,0,0,0,0,0,0,0,4.176203704,3.960648148,0.558723587
709_98_8,1.84,2.793568434,325.3907823,9.844934983,7.103334825,8.615192717,6.130228955,3.880782662,4.636711608,2.530617689,3.345017943,1.524472275,2.263501554,0.82326126,1.121352442,0,4.794537184,0,5.907179729,22.15347453,0,0,25.12283841,0,5.316788604,23.20187978,217.0061193,1.384615385,2.076923077,2.615384615,0.222222222,-0.73,13,209.011,785.2889409,10.35149959,4.490448267,2.901391201,86.8441462,10.99025416,0.326051947,10.99025416,0.223591003,0.043158226,0.223591003,-0.043158226,-0.326051947,3.3419,55.3827,218.083,1,2,0,0,0,1,0,1,1,1,4,0,2,0,0,0,70,5.316788604,0,0,5.907179729,0,0,4.794537184,0,0,0,30.12561698,18.19910121,12.1082079,10.04526663,1,4.794537184,34.79644578,0,0,0,13.34455882,5.316788604,28.24436783,0,0,5.316788604,5.687386275,0,23.20187978,5.907179729,4.794537184,0,13.34455882,18.19910121,10.04526663,0,0,29.1,0,11.46364884,0,0,0,0,0,0,0,22.42524005,0.809671654
764_13_6,2.32,3.760065917,92,6.568914101,6.154700538,6.154700538,3.625897658,2.910683603,2.910683603,2.488033872,2.488033872,0.75,0.75,0.333333333,0.333333333,0,0,0,0,0,0,11.14620906,0,0,39.84698901,0,110.1095504,0.75,1,1.125,0.5,-0.52,8,96.088,40.33920395,7.48,3.478026824,5.48,51.91463976,2.12037037,0.07643882,2.12037037,-0.043898609,1.352962963,0.043898609,1.352962963,-0.07643882,2.9188,38.862,110.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,23.29824927,27.6949488,0,0,0,0,0,0,0,0,27.6949488,0,23.29824927,0,0,0,0,0,0,0,0,0,27.6949488,23.29824927,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33333333,0.455150269
873_63_2,1.29,2.936866102,197.8625685,6.690234444,4.841685926,5.597614872,4.325698503,2.680130598,3.058095071,1.788034387,2.224470168,1.071602786,1.306699889,0.635318847,0.848203898,0,0,0,6.606881965,5.022633314,5.563451492,0,12.13273414,12.13273414,0,16.70746729,142.0185425,1.444444444,2.222222222,2.666666667,0.142857143,-0.53,9,135.529,126.0543568,6.588063754,2.852566646,1.698902356,58.89384521,8.603395062,0.391679563,8.603395062,0.068188629,0.056111111,0.068188629,0.056111111,-0.391679563,1.8323,37.3748,142.585,1,1,0,0,0,1,0,1,1,1,2,0,1,0,0,0,48,5.106527395,0,0,0,0,0,0,0,0,0,23.73367403,17.69618563,5.022633314,6.606881965,1,5.106527395,11.60093989,0,0,0,6.606881965,0,34.85155308,0,0,0,0,0,11.60093989,5.106527395,6.606881965,0,5.563451492,24.26546827,5.022633314,0,0,20.23,0,5.6125,0,0,0,0,0,0,0,17.33194444,0.634531151
920_66_1,0.4,4.231132186,97.1417863,8.577350269,4.292350703,4.292350703,4.154700538,1.969442578,1.969442578,1.485761556,1.485761556,0.620096857,0.620096857,0.185576872,0.185576872,18.45656342,26.34249029,0,0,0,0,0,0,0,0,5.106527395,168.000984,0.8,1,1,1,-0.46,10,166.02,63.57980789,9.54,2.296528024,2.421671467,51.25658143,10.97511574,0.422901126,10.97511574,0.422901126,4.236111111,0.376561905,-5.626736111,-0.376561905,1.4719,18.1168,168.036,1,1,0,0,0,0,0,0,1,1,7,0,0,0,0,0,62,5.106527395,0,0,6.103966388,0,12.35259703,0,0,26.34249029,0,0,0,0,0,0,31.44901768,0,0,0,0,18.45656342,0,0,0,0,0,26.34249029,0,0,23.56309082,0,0,0,0,0,0,0,20.23,0,0,0,0,0,0,0,0,65.85069444,-8.017361111,0.542733125
946_30_5,0.48,3.442938768,482.995273,10.93072142,6.545683924,8.118109451,6.320385771,3.235802942,5.053830744,2.346900983,4.144060195,1.403513066,2.738732233,0.80328924,1.797473955,25.62430766,18.53211525,0,5.022633314,6.066367068,12.13273414,0,0,0,0,16.15368976,236.9498709,1.428571429,2,2.428571429,0,-1.18,14,233.588,863.687473,10.89800312,3.522611088,2.191496311,84.01628108,10.67703704,0.295764951,10.67703704,0.295764951,0.265648148,0.281748032,-4.525902778,-0.281748032,1.4949,47.921,237.62,1,6,0,0,0,1,0,1,4,1,8,0,2,0,0,0,76,0,4.895483476,0,0,15.80551313,0,14.66706814,0,8.417796984,0,11.60093989,6.066367068,12.13273414,9.945944363,1,17.89385791,27.40645302,0,0,0,4.895483476,0,33.33605279,0,0,0,5.687386275,0,11.60093989,17.89385791,10.11812686,10.11431827,0,23.09458468,5.022633314,0,0,97.51,0,0.897873205,0,0,0,0,0,0,29.99529478,21.13460979,0.477430632
947_04_6,0.41,2.147385138,140.400719,10.06263164,9.186422884,9.186422884,6.89384685,6.161230926,6.161230926,4.281933546,4.281933546,2.902784247,2.902784247,1.964190078,1.964190078,0,4.794537184,0,5.907179729,0,25.80722127,44.94575136,0,0,5.316788604,0,197.1779644,0.714285714,1.214285714,1.857142857,0.916666667,-0.53,14,174.138,1665.091941,11.54423905,7.83531078,6.005092742,87.45916742,11.2738648,0.356107031,11.2738648,0.219494041,0.253932351,0.219494041,0.253932351,-0.356107031,3.0172,59.1797,197.322,1,2,0,1,1,0,0,0,1,1,2,0,0,0,1,1,82,5.316788604,0,0,5.907179729,0,0,4.794537184,0,0,0,44.94575136,12.84164325,12.96557803,0,1,4.794537184,5.907179729,0,5.316788604,0,64.20821623,6.544756406,0,0,0,5.316788604,0,0,0,12.45193614,4.794537184,0,64.20821623,0,0,0,0,29.1,0,0,0,0,0,0,0,0,0,27.66666667,0.635169995
962_58_3,-0.35,2.990376565,455.0426471,14.46625533,12.04354805,12.93797524,8.897995908,6.341137853,7.80173134,4.234512686,5.827911842,2.144165703,3.703684726,1.387543448,2.522572736,7.822697123,4.565048285,0,25.01165831,5.824404498,5.693927995,0,19.91384147,20.7712116,9.967957042,13.57124149,288.1238938,1.210526316,1.789473684,2.263157895,0.666666667,-0.97,19,267.116,10959.54846,16.08546312,6.984896793,4.896507382,113.6804824,12.24797714,0.530793329,12.24797714,0.530793329,0.153539252,0.385422665,-3.60143802,-0.385422665,3.46832,72.3445,288.284,0,6,0,0,0,0,1,1,6,0,7,0,7,0,0,0,108,4.523747162,5.824404498,0,5.879988336,0,7.822697123,9.047494323,9.549026806,4.983978521,0,13.8474744,20.7712116,17.67820111,13.21376393,1,18.13628977,7.822697123,0,9.967957042,0,40.53659204,13.21376393,17.58469956,0,5.879988336,4.523747162,0,5.879988336,7.822697123,23.18172097,13.61254261,6.9237372,45.13118734,6.066367068,0,0,0,70.54,0,0,0,0,0,0,0,0,27.69188776,17.94700113,0.715372634
1212_29_9,0.64,1.659416874,195.9724837,11.21733218,10.13401664,10.95051322,7.843336593,6.914467576,7.322715867,5.287667012,5.695915302,3.880780419,4.116482679,2.906309967,3.239643301,0,0,0,0,12.08368166,5.112436885,64.20821623,0,0,10.63357721,12.21787344,240.1660198,0.6875,1.0625,1.4375,0.923076923,-0.31,16,216.224,6213.389727,12.15496917,6.431432423,3.92822695,104.5653987,5.393435374,0.360000809,5.393435374,0.166227018,0.636426446,0.166227018,0.636426446,-0.360000809,3.1159,72.6154,240.416,2,2,2,0,2,0,0,0,1,2,3,0,2,2,0,2,92,10.63357721,0,5.112436885,0,0,0,0,0,0,0,38.52492974,37.90115993,12.08368166,0,2,0,17.33031033,0,10.63357721,0,76.29189789,0,0,0,0,10.63357721,0,0,12.21787344,17.19611854,0,0,64.20821623,0,0,0,0,24.06,0,5.393435374,0,0,0,0,0,0,0,22.60656463,0.725274075
1490_04_6,1.035,2.43715926,120.0411847,8.43072142,7.877935016,7.877935016,5.109060905,4.789909526,4.789909526,4.393443436,4.393443436,2.987189908,2.987189908,2.151882328,2.151882328,0,5.106527395,0,6.103966388,11.83581209,12.33872767,12.84164325,0,0,20.7712116,0,156.1514153,1.272727273,1.909090909,2.363636364,1,-0.04,11,136.109,252.1073814,9.051240876,3.572828505,2.193985627,69.81213266,9.709768519,0.392820909,9.709768519,0.057293026,0.028935185,0.057293026,-0.028935185,-0.392820909,2.4395,47.3498,156.269,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,66,5.106527395,0,0,0,0,0,0,0,0,0,27.19203322,30.59536138,0,6.103966388,1,5.106527395,0,0,0,17.75371814,46.13764286,0,0,0,0,0,0,0,0,11.21049378,0,17.75371814,40.03367647,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,21.83333333,0.617949458
1582_09_8,3.36,3.699377936,563.6129199,17.78409257,12.59165503,12.59165503,10.62844618,6.919433479,6.919433479,4.862131354,4.862131354,3.093677114,3.093677114,2.245438727,2.245438727,32.96114466,33.39988168,0,18.77689909,24.97437738,0,4.899909731,13.8474744,0,0,0,335.1092907,1,1.391304348,1.652173913,0.538461538,-2.39,23,319.154,62314.25672,18.65852014,7.24842552,4.299219696,129.5483892,12.84483009,0.416414444,12.84483009,0.416414444,0.264766393,0.36036494,-4.908340656,-0.36036494,4.1482,77.5478,335.282,0,7,0,0,0,1,0,1,5,0,10,0,7,0,0,0,128,4.899909731,0,5.687386275,0,11.37477255,6.176298517,20.22863654,0,13.17124514,0,13.8474744,12.84164325,25.22224695,15.41007359,1,23.01786724,17.06215882,0,0,0,32.86541616,17.98942254,37.92482217,0,0,4.899909731,30.23340397,0,0,22.93613491,6.176298517,20.22863654,32.25256914,12.13273414,0,0,0,89.52,0,0,0,0,0,0,0,0,38.53449027,41.3821764,0.551412744
1634_78_2,0.05,4.807810709,338.7698692,14.88890506,11.41187053,13.1227943,8.918362621,5.641032813,8.668475935,3.167606775,7.546281133,1.910428722,6.109117235,1.086566065,4.017393887,23.9861761,14.15412265,0,19.63458555,11.3817248,0,14.21959508,13.8474744,0,0,18.52122023,314.0589106,1.105263158,1.631578947,2.052631579,0.8,-0.56,19,295.144,9559.020379,18.44,9.360615402,6.960471658,116.1355902,11.9677977,0.465927553,11.9677977,0.388929368,0.155738694,0.388929368,-3.48193417,-0.465927553,2.0054,70.8865,314.296,0,7,0,0,0,0,0,0,8,0,9,0,9,0,0,0,112,18.52122023,5.24993803,0,0,0,18.73623807,9.589074368,4.565048285,0,0,0,25.2291992,14.21959508,19.63458555,0,32.67534288,30.11796286,0,0,0,25.51823405,27.43335901,0,0,0,0,0,0,18.17935229,44.62190762,32.67534288,0,20.26829602,0,0,0,0,88.13,0,0.630117158,0,0,0,0,0,0,21.41520747,32.76023093,0.471510294
1746_01_6,4.99,2.115832068,543.5110496,12.86144284,8.63775555,11.66147133,8.541713896,4.881826604,6.393684496,3.630228018,5.259028524,2.413112214,3.857412347,1.576637274,2.191247216,0,0,0,0,43.08858059,0,0,24.26546827,0,0,55.87748547,319.8965401,0.5,0.722222222,0.944444444,0,-0.8,18,317.942,14095.21681,12.24492188,4.389716645,1.994564765,122.9228215,5.914545453,0.449397207,5.914545453,0.171248477,0.391228829,0.171248477,0.391228829,-0.449397207,6.1982,73.072,321.974,0,2,0,1,1,2,0,2,2,0,6,0,0,0,0,0,92,9.473725908,0,22.99804733,0,0,0,0,0,0,0,46.40375956,0,24.26546827,20.09053325,3,9.473725908,46.40375956,0,0,0,0,0,44.35600153,0,22.99804733,9.473725908,0,22.99804733,46.40375956,0,0,0,0,24.26546827,20.09053325,0,0,18.46,0,23.65818181,0,0,0,0,0,0,0,21.11959597,0.490572253
1825_21_4,4.16,3.563757676,320.2215178,10.1712084,6.298070656,10.07771539,6.002106418,3.057283618,4.947105983,2.103159473,3.992981838,1.373650627,3.615722302,0.763976988,2.039316176,0,0,0,30.8626784,0,0,7.109797541,0,0,0,62.7415624,277.8626531,0.692307692,1,1.307692308,0.142857143,0.47,13,277.341,701.8677369,11.54423905,4.327742239,1.950976033,100.4262216,5.791404321,0.49350668,5.791404321,0.158691593,0.124197531,0.158691593,0.124197531,-0.49350668,4.9622,58.044,280.365,0,1,0,0,0,1,0,1,1,0,6,0,1,0,0,0,72,4.736862954,10.04526663,5.749511833,0,0,0,0,0,0,0,58.00469945,0,0,22.17769748,1,4.736862954,58.00469945,0,0,0,0,7.109797541,25.11316657,0,5.749511833,4.736862954,0,5.749511833,58.00469945,7.109797541,0,0,0,0,25.11316657,0,0,9.23,0,28.81533699,0,0,0,0,0,0,0,7.240218569,0.521492584
1897_45_6,1.8,3.781719624,440.5804759,10.87831518,6.406285083,9.430000867,6.54011122,3.203142542,4.715000434,2.229535744,3.741393636,1.486982079,3.192304069,0.829868049,1.899925919,0,0,0,31.21743624,0,0,0,12.13844263,0,0,56.92754267,263.8815587,0.642857143,1,1.285714286,0,-0.64,14,265.914,1177.311597,11.4348503,4.255635544,1.628792107,100.1595116,8.704536407,0.1923229,8.704536407,0.102378679,0.036265432,0.102378679,-0.07462963,-0.1923229,4.04356,55.912,265.914,0,2,0,0,0,1,0,1,2,0,6,0,0,0,0,0,70,0,12.13844263,0,0,0,0,0,0,10.52378311,0,46.40375956,0,0,31.21743624,1,0,46.40375956,10.52378311,0,0,0,0,31.21743624,0,12.13844263,0,0,0,46.40375956,0,0,22.66222574,11.12690298,0,20.09053325,0,0,47.58,0,22.81197657,0,0,0,0,0,0,0,20.63246788,0.524970362
2050_74_0,3.79,2.960941512,384.3581353,8.552041764,6.220030561,7.731888453,5.7876937,3.615998345,4.371927291,2.577783909,3.392184162,1.803004266,2.432945054,1.251268325,1.866930897,0,0,0,0,10.04526663,10.77244843,0,0,36.39820241,0,23.20187978,195.9846556,0.75,1.25,1.666666667,0,-0.72,12,191.016,719.5183928,7.904940318,2.96484225,1.173931342,80.7196001,5.97787037,0.083607786,5.97787037,0.049888152,0.706574074,0.049888152,0.706574074,-0.083607786,4.1466,53.968,197.064,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,47.46734805,17.51895835,15.43149084,0,2,0,33.97432821,0,0,0,0,0,46.44346904,0,0,0,0,0,23.20187978,0,0,0,0,36.39820241,10.04526663,10.77244843,0,0,0,11.95574074,0,0,0,0,0,0,0,14.93314815,0.594624215
2104_96_3,3.59,3.063766854,435.5367539,12.34493498,8.368800715,13.17757892,7.414832661,3.972564717,8.077530535,2.600387857,7.418063916,1.632175059,5.557380935,0.843794743,2.659654426,6.718607232,0,0,0,20.26749798,0,14.21959508,12.13273414,0,15.9299439,48.57997735,363.8492192,1.1875,1.75,2.25,0.25,0.65,16,357.936,2823.240266,14.71006006,6.005197583,3.570365326,117.3559312,5.96822027,0.422481256,5.96822027,0.379571639,0.335092593,0.379571639,-2.790006614,-0.422481256,4.652,73.093,366,0,3,0,0,0,1,0,1,4,0,8,0,4,0,0,0,90,13.57124149,5.749511833,0,0,0,6.718607232,0,0,0,0,23.20187978,21.99631097,36.56553776,10.04526663,1,13.57124149,57.657287,0,0,0,0,14.21959508,26.65072028,0,5.749511833,4.523747162,0,5.749511833,45.85043091,14.21959508,20.85435041,0,0,16.60545365,10.04526663,0,0,27.69,0,16.93351116,0,0,0,0,0,0,16.05483836,4.380214475,0.572893002
2212_67_1,1.41,2.319770503,141.4639616,8.811554788,7.713457645,8.529954226,5.842535255,4.760092536,5.745691096,3.100181943,4.315448199,2.132074074,2.925898674,1.468020834,2.080119781,0,4.794537184,0,5.239211713,0,18.84236642,37.44517144,0,11.82364693,0,0,187.1030852,1.25,1.833333333,2.333333333,0.888888889,-0.18,12,170.172,664.8202808,9.904602369,5.463037105,3.052359621,78.69742259,11.43976852,0.333611066,11.43976852,0.281117362,0.277222222,0.281117362,0.277222222,-0.333611066,2.7355,53.569,187.308,0,2,0,1,1,0,0,0,2,0,3,0,1,0,1,1,70,4.899909731,0,0,0,5.239211713,0,4.794537184,0,0,0,31.52726539,18.59449685,13.08951281,0,1,4.794537184,17.00109666,0,4.899909731,0,32.60702369,18.84236642,0,0,0,0,4.794537184,0,11.76188495,28.98148786,0,0,32.60702369,0,0,0,0,20.31,0,1.434074074,0,0,0,0,0,0,0,23.56592593,0.628831533
2255_17_6,0.44,2.989649487,466.5539249,13.05204176,9.575967741,10.47039493,7.914832661,4.577706511,6.038299997,3.109051786,4.916349906,2.029380562,3.358233061,1.167757704,1.83766168,12.74600817,14.67936655,0,11.43689811,5.563451492,0,32.41869629,6.9237372,0,9.047494323,4.523747162,261.0402237,1.294117647,1.882352941,2.294117647,0.333333333,-1.43,17,249.074,4608.979534,13.63422608,5.266912809,3.260971463,98.06945155,11.6496575,0.529021586,11.6496575,0.529021586,0.039800013,0.404008685,-3.631579349,-0.404008685,2.68292,60.0859,261.17,0,7,0,0,0,1,0,1,6,0,8,0,5,0,0,0,94,4.523747162,5.749511833,0,0,5.687386275,7.822697123,19.16181259,4.565048285,0,0,0,19.05647134,25.84941364,4.923311049,1,23.05960082,13.5100834,0,0,0,6.9237372,14.21959508,33.87687097,0,5.749511833,4.523747162,5.687386275,5.749511833,7.822697123,19.14290613,13.61254261,17.03805547,5.563451492,18.19910121,0,0,0,87.9,0,0,0,0,0,0,0,0,25.82540879,25.48014676,0.459636804
